id	level	name	description	desc_add1	desc_add2
1298	213	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+13 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	214	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+14 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	215	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+15 Cost\0	a,Decreases HP consumption by 11 and slightly increases the success rate .\0
1298	216	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+16 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	217	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+17 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	218	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+18 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	219	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+19 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	220	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+20 Cost\0	a,Decreases HP consumption by 11 and slightly increases the success rate .\0
1298	221	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+21 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	222	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+22 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	223	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+23 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	224	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+24 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	225	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+25 Cost\0	a,Decreases HP consumption by 11 and slightly increases the success rate .\0
1298	226	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+26 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	227	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+27 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	228	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+28 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	229	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+29 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1298	230	a,Mass Slow\0	a,Decreases Speed near the enemy by 30% for 1 minute. Enchant Cost: Decreases HP consumption and slightly increases the success rate.\0	a,+30 Cost\0	a,Decreases HP consumption by 10 and slightly increases the success rate .\0
1299	1	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 1800, M. Def. by 1350, and Resistance to buff-canceling attacks by 80%. It is unable to move while the skill is in effect.\0	a,none\0	a,none\0
1299	2	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3600, M. Def. by 2700, and Resistance to buff-canceling attacks by 80%. It is unable to move while the skill is in effect.\0	a,none\0	a,none\0
1299	101	a,Servitor Empowerment\0	a,For 31 seconds, increases the servitor's P. Def. by 3636, M. Def. by 3272, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+1 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	102	a,Servitor Empowerment\0	a,For 32 seconds, increases the servitor's P. Def. by 3672, M. Def. by 3304, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+2 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	103	a,Servitor Empowerment\0	a,For 33 seconds, increases the servitor's P. Def. by 3708, M. Def. by 3337, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+3 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	104	a,Servitor Empowerment\0	a,For 34 seconds, increases the servitor's P. Def. by 3744, M. Def. by 3369, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+4 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	105	a,Servitor Empowerment\0	a,For 35 seconds, increases the servitor's P. Def. by 3780, M. Def. by 3402, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+5 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	106	a,Servitor Empowerment\0	a,For 36 seconds, increases the servitor's P. Def. by 3816, M. Def. by 3434, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+6 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	107	a,Servitor Empowerment\0	a,For 37 seconds, increases the servitor's P. Def. by 3852, M. Def. by 3466, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+7 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	108	a,Servitor Empowerment\0	a,For 38 seconds, increases the servitor's P. Def. by 3888, M. Def. by 3499, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+8 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	109	a,Servitor Empowerment\0	a,For 39 seconds, increases the servitor's P. Def. by 3924, M. Def. by 3531, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+9 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	110	a,Servitor Empowerment\0	a,For 40 seconds, increases the servitor's P. Def. by 3960, M. Def. by 3564, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+10 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	111	a,Servitor Empowerment\0	a,For 41 seconds, increases the servitor's P. Def. by 3996, M. Def. by 3596, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+11 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	112	a,Servitor Empowerment\0	a,For 42 seconds, increases the servitor's P. Def. by 4032, M. Def. by 3628, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+12 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	113	a,Servitor Empowerment\0	a,For 43 seconds, increases the servitor's P. Def. by 4068, M. Def. by 3661, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+13 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	114	a,Servitor Empowerment\0	a,For 44 seconds, increases the servitor's P. Def. by 4104, M. Def. by 3693, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+14 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	115	a,Servitor Empowerment\0	a,For 45 seconds, increases the servitor's P. Def. by 4140, M. Def. by 3726, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+15 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	116	a,Servitor Empowerment\0	a,For 46 seconds, increases the servitor's P. Def. by 4176, M. Def. by 3758, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+16 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	117	a,Servitor Empowerment\0	a,For 47 seconds, increases the servitor's P. Def. by 4212, M. Def. by 3790, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+17 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	118	a,Servitor Empowerment\0	a,For 48 seconds, increases the servitor's P. Def. by 4248, M. Def. by 3823, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+18 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	119	a,Servitor Empowerment\0	a,For 49 seconds, increases the servitor's P. Def. by 4284, M. Def. by 3855, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+19 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	120	a,Servitor Empowerment\0	a,For 50 seconds, increases the servitor's P. Def. by 4320, M. Def. by 3888, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+20 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	121	a,Servitor Empowerment\0	a,For 51 seconds, increases the servitor's P. Def. by 4356, M. Def. by 3920, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+21 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	122	a,Servitor Empowerment\0	a,For 52 seconds, increases the servitor's P. Def. by 4392, M. Def. by 3952, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+22 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	123	a,Servitor Empowerment\0	a,For 53 seconds, increases the servitor's P. Def. by 4428, M. Def. by 3985, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+23 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	124	a,Servitor Empowerment\0	a,For 54 seconds, increases the servitor's P. Def. by 4464, M. Def. by 4017, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+24 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	125	a,Servitor Empowerment\0	a,For 55 seconds, increases the servitor's P. Def. by 4500, M. Def. by 4050, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+25 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	126	a,Servitor Empowerment\0	a,For 56 seconds, increases the servitor's P. Def. by 4536, M. Def. by 4082, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+26 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	127	a,Servitor Empowerment\0	a,For 57 seconds, increases the servitor's P. Def. by 4572, M. Def. by 4114, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+27 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	128	a,Servitor Empowerment\0	a,For 58 seconds, increases the servitor's P. Def. by 4608, M. Def. by 4147, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+28 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	129	a,Servitor Empowerment\0	a,For 59 seconds, increases the servitor's P. Def. by 4644, M. Def. by 4179, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+29 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	130	a,Servitor Empowerment\0	a,For 60 seconds, increases the servitor's P. Def. by 4680, M. Def. by 4212, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant time: Duration/effect is increased.\0	a,+30 Time\0	a,Increases the effect's duration by 1 second, P. Def. by 36 and M. Def. by 27.\0
1299	201	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3636, M. Def. by 3272, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+1 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	202	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3672, M. Def. by 3304, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+2 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	203	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3708, M. Def. by 3337, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+3 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	204	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3744, M. Def. by 3369, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+4 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	205	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3780, M. Def. by 3402, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+5 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	206	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3816, M. Def. by 3434, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+6 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	207	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3852, M. Def. by 3466, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+7 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	208	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3888, M. Def. by 3499, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+8 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	209	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3924, M. Def. by 3531, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+9 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	210	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3960, M. Def. by 3564, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+10 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	211	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 3996, M. Def. by 3596, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+11 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	212	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4032, M. Def. by 3628, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+12 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	213	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4068, M. Def. by 3661, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+13 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	214	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4104, M. Def. by 3693, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+14 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	215	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4140, M. Def. by 3726, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+15 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	216	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4176, M. Def. by 3758, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+16 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	217	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4212, M. Def. by 3790, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+17 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	218	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4248, M. Def. by 3823, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+18 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	219	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4284, M. Def. by 3855, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+19 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	220	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4320, M. Def. by 3888, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+20 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	221	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4356, M. Def. by 3920, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+21 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	222	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4392, M. Def. by 3952, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+22 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	223	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4428, M. Def. by 3985, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+23 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	224	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4464, M. Def. by 4017, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+24 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	225	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4500, M. Def. by 4050, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+25 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	226	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4536, M. Def. by 4082, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+26 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	227	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4572, M. Def. by 4114, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+27 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	228	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4608, M. Def. by 4147, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+28 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	229	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4644, M. Def. by 4179, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+29 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1299	230	a,Servitor Empowerment\0	a,For 30 seconds, increases the servitor's P. Def. by 4680, M. Def. by 4212, and Resistance to buff canceling attacks by 80%. It is unable to move while the skill is in effect. Enchant Recycle: Reuse time decreases and effect is increased.\0	a,+30 Recycle\0	a,Decreases re-use time by 15 seconds, Increases P. Def. by 36 and M. Def. by 27.\0
1300	1	a,Servitor Cure\0	a,Cures servitor of minor bleeding or poisoning.\0	a,none\0	a,none\0
1300	2	a,Servitor Cure\0	a,Cures servitor of moderate bleeding or poisoning.\0	a,none\0	a,none\0
1300	3	a,Servitor Cure\0	a,Cures servitor of severe bleeding or poisoning.\0	a,none\0	a,none\0
1301	1	a,Servitor Blessing\0	a,Frees servitor of Hold, paralysis and decreased Atk. Spd. or movement effects.\0	a,none\0	a,none\0
1303	1	a,Wild Magic\0	a,For 20 minutes, increases by 1 the damage rate of magic.\0	a,none\0	a,none\0
1303	2	a,Wild Magic\0	a,For 20 minutes, increases by 2 the damage rate of magic.\0	a,none\0	a,none\0
1303	101	a,Wild Magic\0	a,For 20 minutes 40 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+1 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	102	a,Wild Magic\0	a,For 21 minutes 20 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+2 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	103	a,Wild Magic\0	a,For 22 minutes, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+3 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	104	a,Wild Magic\0	a,For 22 minutes 40 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+4 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	105	a,Wild Magic\0	a,For 23 minutes 20 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+5 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	106	a,Wild Magic\0	a,For 24 minutes, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+6 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	107	a,Wild Magic\0	a,For 24 minutes 40 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+7 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	108	a,Wild Magic\0	a,For 25 minutes 20 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+8 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	109	a,Wild Magic\0	a,For 26 minutes, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+9 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	110	a,Wild Magic\0	a,For 26 minutes 40 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+10 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	111	a,Wild Magic\0	a,For 27 minutes 20 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+11 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	112	a,Wild Magic\0	a,For 28 minutes, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+12 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	113	a,Wild Magic\0	a,For 28 minutes 40 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+13 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	114	a,Wild Magic\0	a,For 29 minutes 20 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+14 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	115	a,Wild Magic\0	a,For 30 minutes, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+15 Time\0	a,Increases the effect's duration by 40 seconds.\0
1303	116	a,Wild Magic\0	a,For 30 minutes 40 seconds, increases by 2 the damage rate of magic. Enchant Time: Increases duration.\0	a,+16 Time\0	a,Increases the effect's duration by 40 seconds.\0
