skill_id	skill_level	oper_type	mp_consume	cast_range	cast_style	UNK_0	hit_time	is_magic	ani_char	desc	icon_name	icon_name2	is_ench	ench_skill_id	hp_consume	nonetext1	UNK_1	UNK_2	UNK_3	UNK_4	nonetext2
1482	228	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1482		1	1	4	a,chance\0	0	9	11	0	a,none\0
1482	229	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1482		1	1	4	a,chance\0	0	9	11	0	a,none\0
1482	230	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1482		1	1	4	a,chance\0	0	9	11	0	a,none\0
1483	1	3	1	42	600	1	3.00000000	1	F2	1168	icon.skill1483		1	0	0	a,none\0	0	9	11	0	a,none\0
1483	2	3	1	48	600	1	3.00000000	1	F2	1168	icon.skill1483		1	0	0	a,none\0	0	9	11	0	a,none\0
1483	3	3	1	54	600	1	3.00000000	1	F2	1168	icon.skill1483		1	0	0	a,none\0	0	9	11	0	a,none\0
1483	4	3	1	58	600	1	3.00000000	1	F2	1168	icon.skill1483		1	0	0	a,none\0	0	9	11	0	a,none\0
1483	5	3	1	62	600	1	3.00000000	1	F2	1168	icon.skill1483		1	0	0	a,none\0	0	9	11	0	a,none\0
1483	6	3	1	65	600	1	3.00000000	1	F2	1168	icon.skill1483		1	0	0	a,none\0	0	9	11	0	a,none\0
1483	7	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	0	0	a,none\0	0	9	11	0	a,none\0
1483	101	3	1	66	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	102	3	1	65	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	103	3	1	63	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	104	3	1	62	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	105	3	1	61	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	106	3	1	60	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	107	3	1	60	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	108	3	1	58	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	109	3	1	57	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	110	3	1	56	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	111	3	1	55	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	112	3	1	53	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	113	3	1	52	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	114	3	1	51	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	115	3	1	50	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	116	3	1	48	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	117	3	1	47	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	118	3	1	47	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	119	3	1	46	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	120	3	1	45	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	121	3	1	43	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	122	3	1	42	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	123	3	1	41	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	124	3	1	40	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	125	3	1	38	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	126	3	1	37	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	127	3	1	36	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	128	3	1	36	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	129	3	1	35	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	130	3	1	33	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,cost\0	0	9	11	0	a,none\0
1483	201	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	202	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	203	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	204	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	205	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	206	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	207	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	208	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	209	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	210	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	211	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	212	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	213	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	214	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	215	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	216	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	217	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	218	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	219	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	220	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	221	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	222	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	223	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	224	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	225	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	226	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	227	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	228	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	229	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1483	230	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1483		1	1	7	a,chance\0	0	9	11	0	a,none\0
1484	1	3	1	55	600	1	3.00000000	1	F2	1168	icon.skill1484		1	0	0	a,none\0	0	9	11	0	a,none\0
1484	2	3	1	60	600	1	3.00000000	1	F2	1168	icon.skill1484		1	0	0	a,none\0	0	9	11	0	a,none\0
1484	3	3	1	64	600	1	3.00000000	1	F2	1168	icon.skill1484		1	0	0	a,none\0	0	9	11	0	a,none\0
1484	4	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	0	0	a,none\0	0	9	11	0	a,none\0
1484	101	3	1	65	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	102	3	1	63	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	103	3	1	62	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	104	3	1	62	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	105	3	1	61	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	106	3	1	60	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	107	3	1	58	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	108	3	1	57	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	109	3	1	56	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	110	3	1	55	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	111	3	1	53	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	112	3	1	53	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	113	3	1	52	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	114	3	1	51	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	115	3	1	50	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	116	3	1	48	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	117	3	1	47	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	118	3	1	46	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	119	3	1	45	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	120	3	1	45	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	121	3	1	43	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	122	3	1	42	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	123	3	1	41	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	124	3	1	40	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	125	3	1	38	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	126	3	1	37	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	127	3	1	36	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	128	3	1	35	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	129	3	1	35	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	130	3	1	33	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,cost\0	0	9	11	0	a,none\0
1484	201	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	202	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	203	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	204	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	205	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	206	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	207	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	208	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	209	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	210	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	211	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	212	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	213	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	214	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	215	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	216	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	217	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	218	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	219	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	220	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	221	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	222	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	223	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	224	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	225	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	226	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	227	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	228	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	229	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1484	230	3	1	67	600	1	3.00000000	1	F2	1168	icon.skill1484		1	1	4	a,chance\0	0	9	11	0	a,none\0
1485	1	3	1	62	600	1	3.00000000	1	F2	1168	icon.skill1485		1	0	0	a,none\0	0	9	11	0	a,none\0
1485	2	3	1	65	600	1	3.00000000	1	F2	1168	icon.skill1485		1	0	0	a,none\0	0	9	11	0	a,none\0
1485	3	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	0	0	a,none\0	0	9	11	0	a,none\0
1485	101	3	1	66	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	102	3	1	65	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	103	3	1	63	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	104	3	1	62	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	105	3	1	61	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	106	3	1	60	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	107	3	1	60	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	108	3	1	58	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	109	3	1	57	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	110	3	1	56	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	111	3	1	55	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	112	3	1	53	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	113	3	1	52	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	114	3	1	51	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	115	3	1	50	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	116	3	1	48	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	117	3	1	47	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	118	3	1	47	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	119	3	1	46	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	120	3	1	45	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	121	3	1	43	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	122	3	1	42	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	123	3	1	41	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	124	3	1	40	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	125	3	1	38	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	126	3	1	37	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	127	3	1	36	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	128	3	1	36	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	129	3	1	35	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	130	3	1	33	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,cost\0	0	9	11	0	a,none\0
1485	201	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	202	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	203	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	204	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	205	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	206	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	207	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	208	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	209	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	210	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	211	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	212	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	213	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	214	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	215	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	216	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	217	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	218	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	219	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	220	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	221	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	222	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	223	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	224	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	225	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	226	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	227	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	228	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	229	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1485	230	3	1	68	600	1	3.00000000	1	F2	1168	icon.skill1485		1	1	3	a,chance\0	0	9	11	0	a,none\0
1486	1	3	1	64	600	1	3.00000000	1	f	1168	icon.skill1486		1	0	0	a,none\0	0	9	11	0	a,none\0
1486	2	3	1	65	600	1	3.00000000	1	f	1168	icon.skill1486		1	0	0	a,none\0	0	9	11	0	a,none\0
1486	3	3	1	67	600	1	3.00000000	1	f	1168	icon.skill1486		1	0	0	a,none\0	0	9	11	0	a,none\0
1486	4	3	1	68	600	1	3.00000000	1	f	1168	icon.skill1486		1	0	0	a,none\0	0	9	11	0	a,none\0
1486	101	3	1	65	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	102	3	1	63	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	103	3	1	62	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	104	3	1	62	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	105	3	1	61	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	106	3	1	60	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	107	3	1	58	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	108	3	1	57	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	109	3	1	56	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	110	3	1	55	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	111	3	1	53	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	112	3	1	53	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	113	3	1	52	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	114	3	1	51	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	115	3	1	50	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
1486	116	3	1	48	600	1	3.00000000	1	f	1168	icon.skill1486		1	1	4	a,cost\0	0	9	11	0	a,none\0
